month,line,station,variable,value,hour,type,time_period
2026-04-01,7호선,중계,02시-03시 승차인원,0,2,승차,night
2026-04-01,7호선,중곡,02시-03시 승차인원,0,2,승차,night
2026-04-01,7호선,중화,02시-03시 승차인원,0,2,승차,night
2026-04-01,7호선,천왕,02시-03시 승차인원,0,2,승차,night
2026-04-01,7호선,철산,02시-03시 승차인원,0,2,승차,night
2026-04-01,7호선,청담,02시-03시 승차인원,0,2,승차,night
2026-04-01,7호선,태릉입구,02시-03시 승차인원,0,2,승차,night
2026-04-01,7호선,하계,02시-03시 승차인원,0,2,승차,night
2026-04-01,7호선,학동,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,가락시장,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,강동구청,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,남위례,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,남한산성입구(성남법원.검찰청),02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,단대오거리,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,모란,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,몽촌토성(평화의문),02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,문정,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,복정,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,산성,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,석촌,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,송파,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,수진,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,신흥,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,암사,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,암사역사공원,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,잠실(송파구청),02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,장지,02시-03시 승차인원,0,2,승차,night
2026-04-01,8호선,천호(풍납토성),02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,가양,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,개화,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,고속터미널,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,공항시장,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,구반포,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,국회의사당,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,김포공항,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,노들,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,노량진,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,당산,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,동작(현충원),02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,등촌,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,마곡나루(서울식물원),02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,사평,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,샛강,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,선유도,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,신논현,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,신목동,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,신반포,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,신방화,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,양천향교,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,여의도,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,염창,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,증미,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선,흑석(중앙대입구),02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선2~3단계,둔촌오륜,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선2~3단계,봉은사,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선2~3단계,삼성중앙,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선2~3단계,삼전,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선2~3단계,석촌,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선2~3단계,석촌고분,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선2~3단계,선정릉,02시-03시 승차인원,1,2,승차,night
2026-04-01,9호선2~3단계,송파나루,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선2~3단계,언주,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선2~3단계,올림픽공원(한국체대),02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선2~3단계,종합운동장,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선2~3단계,중앙보훈병원,02시-03시 승차인원,0,2,승차,night
2026-04-01,9호선2~3단계,한성백제,02시-03시 승차인원,0,2,승차,night
2026-04-01,경강선,경기광주,02시-03시 승차인원,0,2,승차,night
2026-04-01,경강선,곤지암,02시-03시 승차인원,0,2,승차,night
2026-04-01,경강선,부발,02시-03시 승차인원,0,2,승차,night
2026-04-01,경강선,삼동,02시-03시 승차인원,0,2,승차,night
2026-04-01,경강선,성남,02시-03시 승차인원,0,2,승차,night
2026-04-01,경강선,세종대왕릉,02시-03시 승차인원,0,2,승차,night
2026-04-01,경강선,신둔도예촌,02시-03시 승차인원,0,2,승차,night
2026-04-01,경강선,여주,02시-03시 승차인원,0,2,승차,night
2026-04-01,경강선,이매,02시-03시 승차인원,0,2,승차,night
2026-04-01,경강선,이천,02시-03시 승차인원,0,2,승차,night
2026-04-01,경강선,초월,02시-03시 승차인원,0,2,승차,night
2026-04-01,경강선,판교,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,가산디지털단지,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,관악,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,광명,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,구로,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,군포,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,금정,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,금천구청,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,남영,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,노량진,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,당정,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,대방,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,독산,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,두정,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,명학,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,병점,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,서동탄,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,서울역,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,서정리,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,석수,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,성균관대,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,성환,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,세류,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,세마,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,송탄,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,수원,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,신길,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,신도림,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,안양,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,영등포,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,오산,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,오산대,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,용산,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,의왕,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,직산,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,진위,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,천안,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,평택,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,평택지제,02시-03시 승차인원,0,2,승차,night
2026-04-01,경부선,화서,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,가능,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,광운대,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,녹양,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,녹천,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,덕계,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,덕정,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,도봉,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,도봉산,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,동두천,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,동두천중앙,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,망월사,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,방학,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,보산,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,서빙고,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,석계,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,소요산,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,신이문,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,양주,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,연천,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,옥수,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,왕십리(성동구청),02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,외대앞,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,월계,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,응봉,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,의정부,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,이촌(국립중앙박물관),02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,전곡,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,지행,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,창동,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,청량리(서울시립대입구),02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,청산,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,한남,02시-03시 승차인원,0,2,승차,night
2026-04-01,경원선,회룡,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,가좌,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,강매,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,검암,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,곡산,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,공덕,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,금릉,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,금촌,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,김포공항,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,능곡,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,디지털미디어시티,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,문산,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,백마,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,서강대,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,서울역,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,수색,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,신촌,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,야당,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,운정,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,운천,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,월롱,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,일산,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,임진강,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,탄현,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,파주,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,풍산,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,한국항공대,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,행신,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,홍대입구,02시-03시 승차인원,0,2,승차,night
2026-04-01,경의선,효창공원앞,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,간석,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,개봉,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,구일,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,도원,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,도화,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,동암,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,동인천,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,백운,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,부개,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,부천,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,부평,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,소사,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,송내,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,역곡,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,오류동,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,온수(성공회대입구),02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,인천,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,제물포,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,주안,02시-03시 승차인원,0,2,승차,night
2026-04-01,경인선,중동,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,가평,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,갈매,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,강촌,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,굴봉산,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,금곡,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,김유정,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,남춘천,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,대성리,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,마석,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,백양리,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,별내,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,사릉,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,상천,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,신내,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,천마산,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,청평,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,춘천,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,퇴계원,02시-03시 승차인원,0,2,승차,night
2026-04-01,경춘선,평내호평,02시-03시 승차인원,0,2,승차,night
2026-04-01,공항철도 1호선,검암,02시-03시 승차인원,0,2,승차,night
2026-04-01,공항철도 1호선,계양,02시-03시 승차인원,0,2,승차,night
2026-04-01,공항철도 1호선,공덕,02시-03시 승차인원,0,2,승차,night
2026-04-01,공항철도 1호선,공항화물청사,02시-03시 승차인원,0,2,승차,night
2026-04-01,공항철도 1호선,김포공항,02시-03시 승차인원,0,2,승차,night
2026-04-01,공항철도 1호선,디지털미디어시티,02시-03시 승차인원,0,2,승차,night
2026-04-01,공항철도 1호선,마곡나루(서울식물원),02시-03시 승차인원,0,2,승차,night
2026-04-01,공항철도 1호선,서울역,02시-03시 승차인원,0,2,승차,night
2026-04-01,공항철도 1호선,영종,02시-03시 승차인원,0,2,승차,night
2026-04-01,공항철도 1호선,운서,02시-03시 승차인원,0,2,승차,night
2026-04-01,공항철도 1호선,인천공항1터미널,02시-03시 승차인원,0,2,승차,night
2026-04-01,공항철도 1호선,인천공항2터미널,02시-03시 승차인원,0,2,승차,night
2026-04-01,공항철도 1호선,청라국제도시,02시-03시 승차인원,0,2,승차,night
2026-04-01,공항철도 1호선,홍대입구,02시-03시 승차인원,0,2,승차,night
2026-04-01,과천선,경마공원,02시-03시 승차인원,0,2,승차,night
2026-04-01,과천선,과천,02시-03시 승차인원,0,2,승차,night
2026-04-01,과천선,대공원,02시-03시 승차인원,0,2,승차,night
2026-04-01,과천선,범계,02시-03시 승차인원,0,2,승차,night
2026-04-01,과천선,선바위,02시-03시 승차인원,0,2,승차,night
2026-04-01,과천선,인덕원,02시-03시 승차인원,0,2,승차,night
2026-04-01,과천선,정부과천청사,02시-03시 승차인원,0,2,승차,night
2026-04-01,과천선,평촌,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,가천대,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,강남구청,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,개포동,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,구룡,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,구성,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,기흥,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,대모산입구,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,도곡,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,망포,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,매교,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,매탄권선,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,모란,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,미금,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,보정,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,복정,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,상갈,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,서울숲,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,서현,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,선릉,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,선정릉,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,수내,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,수서,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,수원,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,수원시청,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,신갈,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,압구정로데오,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,야탑,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,영통,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,오리,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,이매,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,정자,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,죽전,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,청명,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,태평,02시-03시 승차인원,0,2,승차,night
2026-04-01,분당선,한티,02시-03시 승차인원,0,2,승차,night
2026-04-01,서해선,김포공항,02시-03시 승차인원,0,2,승차,night
2026-04-01,서해선,부천종합운동장,02시-03시 승차인원,0,2,승차,night
2026-04-01,서해선,원종,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,고색,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,남동인더스파크,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,달월,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,사리,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,소래포구,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,송도,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,숭의,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,신포,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,야목,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,어천,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,연수,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,오목천,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,원인재,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,월곶,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,인천,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,인천논현,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,인하대,02시-03시 승차인원,0,2,승차,night
2026-04-01,수인선,호구포,02시-03시 승차인원,0,2,승차,night
2026-04-01,신림선,관악산(서울대),02시-03시 승차인원,0,2,승차,night
2026-04-01,신림선,당곡,02시-03시 승차인원,0,2,승차,night
2026-04-01,신림선,대방,02시-03시 승차인원,0,2,승차,night
2026-04-01,신림선,보라매,02시-03시 승차인원,0,2,승차,night
2026-04-01,신림선,보라매공원,02시-03시 승차인원,0,2,승차,night
2026-04-01,신림선,보라매병원,02시-03시 승차인원,0,2,승차,night
2026-04-01,신림선,샛강,02시-03시 승차인원,0,2,승차,night
2026-04-01,신림선,서울대벤처타운,02시-03시 승차인원,0,2,승차,night
2026-04-01,신림선,서울지방병무청,02시-03시 승차인원,0,2,승차,night
2026-04-01,신림선,서원,02시-03시 승차인원,0,2,승차,night
2026-04-01,신림선,신림,02시-03시 승차인원,0,2,승차,night
2026-04-01,안산선,고잔,02시-03시 승차인원,0,2,승차,night
2026-04-01,안산선,대야미,02시-03시 승차인원,0,2,승차,night
2026-04-01,안산선,반월,02시-03시 승차인원,0,2,승차,night
2026-04-01,안산선,산본,02시-03시 승차인원,0,2,승차,night
2026-04-01,안산선,상록수,02시-03시 승차인원,0,2,승차,night
2026-04-01,안산선,수리산,02시-03시 승차인원,0,2,승차,night
2026-04-01,안산선,신길온천,02시-03시 승차인원,0,2,승차,night
2026-04-01,안산선,안산,02시-03시 승차인원,0,2,승차,night
2026-04-01,안산선,오이도,02시-03시 승차인원,0,2,승차,night
2026-04-01,안산선,정왕,02시-03시 승차인원,0,2,승차,night
2026-04-01,안산선,중앙,02시-03시 승차인원,0,2,승차,night
2026-04-01,안산선,초지,02시-03시 승차인원,0,2,승차,night
2026-04-01,안산선,한대앞,02시-03시 승차인원,0,2,승차,night
2026-04-01,우이신설선,4.19민주묘지,02시-03시 승차인원,0,2,승차,night
2026-04-01,우이신설선,가오리,02시-03시 승차인원,0,2,승차,night
2026-04-01,우이신설선,보문,02시-03시 승차인원,0,2,승차,night
2026-04-01,우이신설선,북한산보국문,02시-03시 승차인원,0,2,승차,night
2026-04-01,우이신설선,북한산우이,02시-03시 승차인원,0,2,승차,night
2026-04-01,우이신설선,삼양,02시-03시 승차인원,0,2,승차,night
2026-04-01,우이신설선,삼양사거리,02시-03시 승차인원,0,2,승차,night
2026-04-01,우이신설선,성신여대입구(돈암),02시-03시 승차인원,0,2,승차,night
2026-04-01,우이신설선,솔밭공원,02시-03시 승차인원,0,2,승차,night
2026-04-01,우이신설선,솔샘,02시-03시 승차인원,0,2,승차,night
2026-04-01,우이신설선,신설동,02시-03시 승차인원,0,2,승차,night
2026-04-01,우이신설선,정릉,02시-03시 승차인원,0,2,승차,night
2026-04-01,우이신설선,화계,02시-03시 승차인원,0,2,승차,night
2026-04-01,일산선,대곡,02시-03시 승차인원,0,2,승차,night
2026-04-01,일산선,대화,02시-03시 승차인원,0,2,승차,night
2026-04-01,일산선,마두,02시-03시 승차인원,0,2,승차,night
2026-04-01,일산선,백석,02시-03시 승차인원,0,2,승차,night
2026-04-01,일산선,삼송,02시-03시 승차인원,0,2,승차,night
2026-04-01,일산선,원당,02시-03시 승차인원,0,2,승차,night
2026-04-01,일산선,원흥,02시-03시 승차인원,0,2,승차,night
2026-04-01,일산선,정발산,02시-03시 승차인원,0,2,승차,night
2026-04-01,일산선,주엽,02시-03시 승차인원,0,2,승차,night
2026-04-01,일산선,지축,02시-03시 승차인원,0,2,승차,night
2026-04-01,일산선,화정,02시-03시 승차인원,0,2,승차,night
2026-04-01,장항선,배방,02시-03시 승차인원,0,2,승차,night
2026-04-01,장항선,봉명,02시-03시 승차인원,0,2,승차,night
2026-04-01,장항선,신창(순천향대),02시-03시 승차인원,0,2,승차,night
2026-04-01,장항선,쌍용(나사렛대),02시-03시 승차인원,0,2,승차,night
2026-04-01,장항선,아산,02시-03시 승차인원,0,2,승차,night
2026-04-01,장항선,온양온천,02시-03시 승차인원,0,2,승차,night
2026-04-01,장항선,탕정,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,구리,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,국수,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,덕소,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,도농,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,도심,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,망우,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,상봉,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,신원,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,아신,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,양수,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,양원,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,양정,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,양평,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,오빈,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,용문,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,운길산,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,원덕,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,중랑,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,지평,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,팔당,02시-03시 승차인원,0,2,승차,night
2026-04-01,중앙선,회기,02시-03시 승차인원,0,2,승차,night
2026-04-01,1호선,동대문,02시-03시 하차인원,0,2,하차,night
2026-04-01,1호선,동묘앞,02시-03시 하차인원,0,2,하차,night
2026-04-01,1호선,서울역,02시-03시 하차인원,0,2,하차,night
2026-04-01,1호선,시청,02시-03시 하차인원,0,2,하차,night
2026-04-01,1호선,신설동,02시-03시 하차인원,0,2,하차,night
2026-04-01,1호선,제기동,02시-03시 하차인원,0,2,하차,night
2026-04-01,1호선,종각,02시-03시 하차인원,0,2,하차,night
2026-04-01,1호선,종로3가,02시-03시 하차인원,0,2,하차,night
2026-04-01,1호선,종로5가,02시-03시 하차인원,0,2,하차,night
2026-04-01,1호선,청량리(서울시립대입구),02시-03시 하차인원,0,2,하차,night
2026-04-01,2호선,강남,02시-03시 하차인원,0,2,하차,night
2026-04-01,2호선,강변(동서울터미널),02시-03시 하차인원,0,2,하차,night
2026-04-01,2호선,건대입구,02시-03시 하차인원,0,2,하차,night
2026-04-01,2호선,교대(법원.검찰청),02시-03시 하차인원,0,2,하차,night
2026-04-01,2호선,구로디지털단지,02시-03시 하차인원,0,2,하차,night
2026-04-01,2호선,구의(광진구청),02시-03시 하차인원,0,2,하차,night
2026-04-01,2호선,낙성대(강감찬),02시-03시 하차인원,0,2,하차,night
